eDeviceType,eTeleCommType,unDeviceId,ulTimeStamp,eServiceId,eActionType,eRegionId,ePayloadType,eCommId,usDbVer,usHwVer,usSwVer,ulPayloadLength,ulTxTimeStampL1,ulTxTimeStampL2,ulTxTimeStampL3,unRxTargetDeviceId,eChannel,sPower,eBandwidth,usTxRatio,nTxLatitude,nTxLongitude,nTxAttitude,unSeqNum,unContCnt,unTxVehicleSpeed,unTxVehicleHeading,unTotalPacketCrc32
1,31,23040015,2024042417383241223,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383241223,0,180,20,2,100,0.000000,0.000000,0.000000,261,61,0,0,0x5b28a798
1,31,23040015,2024042417383251250,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383251250,0,180,20,2,100,0.000000,0.000000,0.000000,262,62,0,0,0x84d79089
1,31,23040015,2024042417383261278,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383261278,0,180,20,2,100,0.000000,0.000000,0.000000,263,63,0,0,0xb5075a33
1,31,23040015,2024042417383271305,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383271305,0,180,20,2,100,0.000000,0.000000,0.000000,264,64,0,0,0xb574eae6
1,31,23040015,2024042417383281333,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383281333,0,180,20,2,100,0.000000,0.000000,0.000000,265,65,0,0,0xc316d83f
1,31,23040015,2024042417383291360,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383291360,0,180,20,2,100,0.000000,0.000000,0.000000,266,66,0,0,0x6f9e602f
1,31,23040015,2024042417383301388,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383301388,0,180,20,2,100,0.000000,0.000000,0.000000,267,67,0,0,0xc5c4bcb7
1,31,23040015,2024042417383311416,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383311416,0,180,20,2,100,0.000000,0.000000,0.000000,268,68,0,0,0xc9ccef98
1,31,23040015,2024042417383321444,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383321444,0,180,20,2,100,0.000000,0.000000,0.000000,269,69,0,0,0x9fb4d22c
1,31,23040015,2024042417383331472,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383331472,0,180,20,2,100,0.000000,0.000000,0.000000,270,70,0,0,0xde0a7d61
1,31,23040015,2024042417383341500,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383341500,0,180,20,2,100,0.000000,0.000000,0.000000,271,71,0,0,0x33f28540
1,31,23040015,2024042417383351528,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383351528,0,180,20,2,100,0.000000,0.000000,0.000000,272,72,0,0,0xada3652d
1,31,23040015,2024042417383361555,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383361555,0,180,20,2,100,0.000000,0.000000,0.000000,273,73,0,0,0xe6134d29
1,31,23040015,2024042417383371583,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383371583,0,180,20,2,100,0.000000,0.000000,0.000000,274,74,0,0,0xbd42d3c0
1,31,23040015,2024042417383381611,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383381611,0,180,20,2,100,0.000000,0.000000,0.000000,275,75,0,0,0x14ac98ac
1,31,23040015,2024042417383391640,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383391640,0,180,20,2,100,0.000000,0.000000,0.000000,276,76,0,0,0x72ae16f9
1,31,23040015,2024042417383401667,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383401667,0,180,20,2,100,0.000000,0.000000,0.000000,277,77,0,0,0x3a96501f
1,31,23040015,2024042417383411696,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383411696,0,180,20,2,100,0.000000,0.000000,0.000000,278,78,0,0,0x15bca7b6
1,31,23040015,2024042417383421724,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383421724,0,180,20,2,100,0.000000,0.000000,0.000000,279,79,0,0,0x8af8d68d
1,31,23040015,2024042417383431752,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383431752,0,180,20,2,100,0.000000,0.000000,0.000000,280,80,0,0,0x1c443a13
1,31,23040015,2024042417383441763,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383441763,0,180,20,2,100,0.000000,0.000000,0.000000,281,81,0,0,0x93b0c8d6
1,31,23040015,2024042417383451791,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383451791,0,180,20,2,100,0.000000,0.000000,0.000000,282,82,0,0,0x8d116868
1,31,23040015,2024042417383461803,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383461803,0,180,20,2,100,0.000000,0.000000,0.000000,283,83,0,0,0x59f2ab1f
1,31,23040015,2024042417383471831,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383471831,0,180,20,2,100,0.000000,0.000000,0.000000,284,84,0,0,0x5aa6e993
1,31,23040015,2024042417383481859,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383481859,0,180,20,2,100,0.000000,0.000000,0.000000,285,85,0,0,0x70e904f7
1,31,23040015,2024042417383491887,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383491887,0,180,20,2,100,0.000000,0.000000,0.000000,286,86,0,0,0x664e73d7
1,31,23040015,2024042417383501915,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383501915,0,180,20,2,100,0.000000,0.000000,0.000000,287,87,0,0,0xffb6636f
1,31,23040015,2024042417383511943,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383511943,0,180,20,2,100,0.000000,0.000000,0.000000,288,88,0,0,0xd841553f
1,31,23040015,2024042417383521972,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383521972,0,180,20,2,100,0.000000,0.000000,0.000000,289,89,0,0,0xfdde1501
1,31,23040015,2024042417383532001,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383532001,0,180,20,2,100,0.000000,0.000000,0.000000,290,90,0,0,0x36a54c1d
1,31,23040015,2024042417383542030,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383542030,0,180,20,2,100,0.000000,0.000000,0.000000,291,91,0,0,0x4c18c0ed
1,31,23040015,2024042417383552058,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383552058,0,180,20,2,100,0.000000,0.000000,0.000000,292,92,0,0,0x78c0842b
1,31,23040015,2024042417383562087,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383562087,0,180,20,2,100,0.000000,0.000000,0.000000,293,93,0,0,0xd425f03e
1,31,23040015,2024042417383572115,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383572115,0,180,20,2,100,0.000000,0.000000,0.000000,294,94,0,0,0xcab8a996
1,31,23040015,2024042417383582143,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383582143,0,180,20,2,100,0.000000,0.000000,0.000000,295,95,0,0,0x274051b7
1,31,23040015,2024042417383592172,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383592172,0,180,20,2,100,0.000000,0.000000,0.000000,296,96,0,0,0x426ae2d
1,31,23040015,2024042417383602201,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383602201,0,180,20,2,100,0.000000,0.000000,0.000000,297,97,0,0,0xfa2ebc33
1,31,23040015,2024042417383612230,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383612230,0,180,20,2,100,0.000000,0.000000,0.000000,298,98,0,0,0x6a24eada
1,31,23040015,2024042417383622258,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383622258,0,180,20,2,100,0.000000,0.000000,0.000000,299,99,0,0,0xd74ecfbb
1,31,23040015,2024042417383632287,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383632287,0,180,20,2,100,0.000000,0.000000,0.000000,300,100,0,0,0x1a180b3b
1,31,23040015,2024042417383642315,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383642315,0,180,20,2,100,0.000000,0.000000,0.000000,301,1,0,0,0xca4f5b8f
1,31,23040015,2024042417383652344,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383652344,0,180,20,2,100,0.000000,0.000000,0.000000,302,2,0,0,0xa1c37a3b
1,31,23040015,2024042417383662372,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383662372,0,180,20,2,100,0.000000,0.000000,0.000000,303,3,0,0,0xea844fa0
1,31,23040015,2024042417383672401,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383672401,0,180,20,2,100,0.000000,0.000000,0.000000,304,4,0,0,0x26f6d523
1,31,23040015,2024042417383682429,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383682429,0,180,20,2,100,0.000000,0.000000,0.000000,305,5,0,0,0x99e361ad
1,31,23040015,2024042417383692458,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383692458,0,180,20,2,100,0.000000,0.000000,0.000000,306,6,0,0,0xaabe204e
1,31,23040015,2024042417383702486,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383702486,0,180,20,2,100,0.000000,0.000000,0.000000,307,7,0,0,0xf40051c7
1,31,23040015,2024042417383712515,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383712515,0,180,20,2,100,0.000000,0.000000,0.000000,308,8,0,0,0x25643ba9
1,31,23040015,2024042417383722527,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383722527,0,180,20,2,100,0.000000,0.000000,0.000000,309,9,0,0,0x1312559b
1,31,23040015,2024042417383732556,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383732556,0,180,20,2,100,0.000000,0.000000,0.000000,310,10,0,0,0xbce67d5c
1,31,23040015,2024042417383742616,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383742616,0,180,20,2,100,0.000000,0.000000,0.000000,311,11,0,0,0xd90d631f
1,31,23040015,2024042417383752629,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383752629,0,180,20,2,100,0.000000,0.000000,0.000000,312,12,0,0,0xbdf1e0c9
1,31,23040015,2024042417383762640,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383762640,0,180,20,2,100,0.000000,0.000000,0.000000,313,13,0,0,0x31a841cb
1,31,23040015,2024042417383772651,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383772651,0,180,20,2,100,0.000000,0.000000,0.000000,314,14,0,0,0x99c63492
1,31,23040015,2024042417383782661,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383782661,0,180,20,2,100,0.000000,0.000000,0.000000,315,15,0,0,0xd230bf11
1,31,23040015,2024042417383792671,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383792671,0,180,20,2,100,0.000000,0.000000,0.000000,316,16,0,0,0xf4588fac
1,31,23040015,2024042417383802682,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383802682,0,180,20,2,100,0.000000,0.000000,0.000000,317,17,0,0,0x2302151
1,31,23040015,2024042417383812692,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383812692,0,180,20,2,100,0.000000,0.000000,0.000000,318,18,0,0,0xb9d7070c
1,31,23040015,2024042417383822702,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383822702,0,180,20,2,100,0.000000,0.000000,0.000000,319,19,0,0,0x2e4cfe39
1,31,23040015,2024042417383832712,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383832712,0,180,20,2,100,0.000000,0.000000,0.000000,320,20,0,0,0xb91d61a1
1,31,23040015,2024042417383842723,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383842723,0,180,20,2,100,0.000000,0.000000,0.000000,321,21,0,0,0xb93602ff
1,31,23040015,2024042417383852734,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383852734,0,180,20,2,100,0.000000,0.000000,0.000000,322,22,0,0,0x4a4c8f1a
1,31,23040015,2024042417383862744,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383862744,0,180,20,2,100,0.000000,0.000000,0.000000,323,23,0,0,0x1667c766
1,31,23040015,2024042417383872755,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383872755,0,180,20,2,100,0.000000,0.000000,0.000000,324,24,0,0,0x914f749e
1,31,23040015,2024042417383882765,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383882765,0,180,20,2,100,0.000000,0.000000,0.000000,325,25,0,0,0x5491bb2f
1,31,23040015,2024042417383892775,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383892775,0,180,20,2,100,0.000000,0.000000,0.000000,326,26,0,0,0xc8729066
1,31,23040015,2024042417383902785,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383902785,0,180,20,2,100,0.000000,0.000000,0.000000,327,27,0,0,0x6de841e
1,31,23040015,2024042417383912796,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383912796,0,180,20,2,100,0.000000,0.000000,0.000000,328,28,0,0,0x39fed2f3
1,31,23040015,2024042417383922806,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383922806,0,180,20,2,100,0.000000,0.000000,0.000000,329,29,0,0,0xbf0489ba
1,31,23040015,2024042417383932816,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383932816,0,180,20,2,100,0.000000,0.000000,0.000000,330,30,0,0,0x1c0b161
1,31,23040015,2024042417383942827,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383942827,0,180,20,2,100,0.000000,0.000000,0.000000,331,31,0,0,0x50b223c0
1,31,23040015,2024042417383952837,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383952837,0,180,20,2,100,0.000000,0.000000,0.000000,332,32,0,0,0x46390120
1,31,23040015,2024042417383962848,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383962848,0,180,20,2,100,0.000000,0.000000,0.000000,333,33,0,0,0xdbec3858
1,31,23040015,2024042417383972858,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383972858,0,180,20,2,100,0.000000,0.000000,0.000000,334,34,0,0,0xcc2fa154
1,31,23040015,2024042417383982869,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383982869,0,180,20,2,100,0.000000,0.000000,0.000000,335,35,0,0,0x4ebd93f0
1,31,23040015,2024042417383992879,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417383992879,0,180,20,2,100,0.000000,0.000000,0.000000,336,36,0,0,0x98c034af
1,31,23040015,2024042417384002889,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384002889,0,180,20,2,100,0.000000,0.000000,0.000000,337,37,0,0,0x41ca424e
1,31,23040015,2024042417384012899,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384012899,0,180,20,2,100,0.000000,0.000000,0.000000,338,38,0,0,0x3c6f9606
1,31,23040015,2024042417384022910,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384022910,0,180,20,2,100,0.000000,0.000000,0.000000,339,39,0,0,0x7631af98
1,31,23040015,2024042417384032920,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384032920,0,180,20,2,100,0.000000,0.000000,0.000000,340,40,0,0,0x212431ee
1,31,23040015,2024042417384042930,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384042930,0,180,20,2,100,0.000000,0.000000,0.000000,341,41,0,0,0xcfa05918
1,31,23040015,2024042417384052941,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384052941,0,180,20,2,100,0.000000,0.000000,0.000000,342,42,0,0,0xa3cfb6ad
1,31,23040015,2024042417384062951,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384062951,0,180,20,2,100,0.000000,0.000000,0.000000,343,43,0,0,0x54b72618
1,31,23040015,2024042417384072961,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384072961,0,180,20,2,100,0.000000,0.000000,0.000000,344,44,0,0,0x9211d34f
1,31,23040015,2024042417384082971,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384082971,0,180,20,2,100,0.000000,0.000000,0.000000,345,45,0,0,0xf5f66105
1,31,23040015,2024042417384092981,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384092981,0,180,20,2,100,0.000000,0.000000,0.000000,346,46,0,0,0xa727d860
1,31,23040015,2024042417384102993,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384102993,0,180,20,2,100,0.000000,0.000000,0.000000,347,47,0,0,0xefd47a0f
1,31,23040015,2024042417384113004,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384113004,0,180,20,2,100,0.000000,0.000000,0.000000,348,48,0,0,0x1bf458aa
1,31,23040015,2024042417384123015,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384123015,0,180,20,2,100,0.000000,0.000000,0.000000,349,49,0,0,0x91c8c7bb
1,31,23040015,2024042417384133025,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384133025,0,180,20,2,100,0.000000,0.000000,0.000000,350,50,0,0,0x32d592dc
1,31,23040015,2024042417384143035,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384143035,0,180,20,2,100,0.000000,0.000000,0.000000,351,51,0,0,0xc5f6146b
1,31,23040015,2024042417384153046,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384153046,0,180,20,2,100,0.000000,0.000000,0.000000,352,52,0,0,0x7267baa2
1,31,23040015,2024042417384163056,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384163056,0,180,20,2,100,0.000000,0.000000,0.000000,353,53,0,0,0x5a70e351
1,31,23040015,2024042417384173066,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384173066,0,180,20,2,100,0.000000,0.000000,0.000000,354,54,0,0,0x44081c7f
1,31,23040015,2024042417384183076,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384183076,0,180,20,2,100,0.000000,0.000000,0.000000,355,55,0,0,0xed862a1b
1,31,23040015,2024042417384193086,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384193086,0,180,20,2,100,0.000000,0.000000,0.000000,356,56,0,0,0xa0051656
1,31,23040015,2024042417384203097,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384203097,0,180,20,2,100,0.000000,0.000000,0.000000,357,57,0,0,0xf8d4fdae
1,31,23040015,2024042417384213107,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384213107,0,180,20,2,100,0.000000,0.000000,0.000000,358,58,0,0,0x15b51d1b
1,31,23040015,2024042417384223117,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384223117,0,180,20,2,100,0.000000,0.000000,0.000000,359,59,0,0,0xf7b11232
1,31,23040015,2024042417384233128,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384233128,0,180,20,2,100,0.000000,0.000000,0.000000,360,60,0,0,0xcfe62347
1,31,23040015,2024042417384243138,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384243138,0,180,20,2,100,0.000000,0.000000,0.000000,361,61,0,0,0x29122b88
1,31,23040015,2024042417384253148,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384253148,0,180,20,2,100,0.000000,0.000000,0.000000,362,62,0,0,0x5979da0
1,31,23040015,2024042417384263159,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384263159,0,180,20,2,100,0.000000,0.000000,0.000000,363,63,0,0,0x9248df4f
1,31,23040015,2024042417384273169,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384273169,0,180,20,2,100,0.000000,0.000000,0.000000,364,64,0,0,0x6154f1f2
1,31,23040015,2024042417384283179,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384283179,0,180,20,2,100,0.000000,0.000000,0.000000,365,65,0,0,0xe750f85
1,31,23040015,2024042417384293190,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384293190,0,180,20,2,100,0.000000,0.000000,0.000000,366,66,0,0,0x25d89325
1,31,23040015,2024042417384303200,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384303200,0,180,20,2,100,0.000000,0.000000,0.000000,367,67,0,0,0x90c54461
1,31,23040015,2024042417384313210,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384313210,0,180,20,2,100,0.000000,0.000000,0.000000,368,68,0,0,0x26009cbc
1,31,23040015,2024042417384323221,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384323221,0,180,20,2,100,0.000000,0.000000,0.000000,369,69,0,0,0x7bf269c2
1,31,23040015,2024042417384333231,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384333231,0,180,20,2,100,0.000000,0.000000,0.000000,370,70,0,0,0x84318f31
1,31,23040015,2024042417384343241,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384343241,0,180,20,2,100,0.000000,0.000000,0.000000,371,71,0,0,0x47532103
1,31,23040015,2024042417384353252,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384353252,0,180,20,2,100,0.000000,0.000000,0.000000,372,72,0,0,0xbe9c3bf3
1,31,23040015,2024042417384363263,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384363263,0,180,20,2,100,0.000000,0.000000,0.000000,373,73,0,0,0xdff8f286
1,31,23040015,2024042417384373273,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384373273,0,180,20,2,100,0.000000,0.000000,0.000000,374,74,0,0,0x8b781066
1,31,23040015,2024042417384383284,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384383284,0,180,20,2,100,0.000000,0.000000,0.000000,375,75,0,0,0x203bc0fb
1,31,23040015,2024042417384393294,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384393294,0,180,20,2,100,0.000000,0.000000,0.000000,376,76,0,0,0x84ccffdd
1,31,23040015,2024042417384403322,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384403322,0,180,20,2,100,0.000000,0.000000,0.000000,377,77,0,0,0xa6ef3cf2
1,31,23040015,2024042417384413352,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384413352,0,180,20,2,100,0.000000,0.000000,0.000000,378,78,0,0,0xeceb4f55
1,31,23040015,2024042417384423364,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384423364,0,180,20,2,100,0.000000,0.000000,0.000000,379,79,0,0,0x5b8e9be2
1,31,23040015,2024042417384433374,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384433374,0,180,20,2,100,0.000000,0.000000,0.000000,380,80,0,0,0x871fc4e4
1,31,23040015,2024042417384443384,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384443384,0,180,20,2,100,0.000000,0.000000,0.000000,381,81,0,0,0x8916cb0
1,31,23040015,2024042417384453397,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384453397,0,180,20,2,100,0.000000,0.000000,0.000000,382,82,0,0,0x52d9fe5c
1,31,23040015,2024042417384463407,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384463407,0,180,20,2,100,0.000000,0.000000,0.000000,383,83,0,0,0x2d54c7bc
1,31,23040015,2024042417384473417,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384473417,0,180,20,2,100,0.000000,0.000000,0.000000,384,84,0,0,0x879abe5e
1,31,23040015,2024042417384483427,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384483427,0,180,20,2,100,0.000000,0.000000,0.000000,385,85,0,0,0x91a4d1ea
1,31,23040015,2024042417384493438,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384493438,0,180,20,2,100,0.000000,0.000000,0.000000,386,86,0,0,0x609d34f6
1,31,23040015,2024042417384503448,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384503448,0,180,20,2,100,0.000000,0.000000,0.000000,387,87,0,0,0xe7154b3c
1,31,23040015,2024042417384513459,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384513459,0,180,20,2,100,0.000000,0.000000,0.000000,388,88,0,0,0x949e0da5
1,31,23040015,2024042417384523469,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384523469,0,180,20,2,100,0.000000,0.000000,0.000000,389,89,0,0,0xdf2fde56
1,31,23040015,2024042417384533479,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384533479,0,180,20,2,100,0.000000,0.000000,0.000000,390,90,0,0,0x8dd41f3
1,31,23040015,2024042417384543490,1,1,9,101,1,1.5,0x1,0x1,132,0,0,2024042417384543490,0,180,20,2,100,0.000000,0.000000,0.000000,391,91,0,0,0xdd278e81
